c = 3, sigma = 0.018, train.acc = 0.721619, test.acc = 0.721968, train.high.acc = 0.911392, train.medium.acc = 0.597518, train.low.acc = 0.729375, test.high.acc = 0.843137, test.medium.acc = 0.592593, test.low.acc = 0.728983
c = 3, sigma = 0.019, train.acc = 0.723041, test.acc = 0.722320, train.high.acc = 0.900000, train.medium.acc = 0.602058, train.low.acc = 0.731014, test.high.acc = 0.826923, test.medium.acc = 0.592784, test.low.acc = 0.729896
c = 3, sigma = 0.02, train.acc = 0.724076, test.acc = 0.721968, train.high.acc = 0.903614, train.medium.acc = 0.607810, train.low.acc = 0.731662, test.high.acc = 0.820000, test.medium.acc = 0.588832, test.low.acc = 0.730177
c = 3, sigma = 0.021, train.acc = 0.724722, test.acc = 0.721968, train.high.acc = 0.903614, train.medium.acc = 0.610084, train.low.acc = 0.732285, test.high.acc = 0.820000, test.medium.acc = 0.587065, test.low.acc = 0.730532
c = 3, sigma = 0.022, train.acc = 0.725627, test.acc = 0.721968, train.high.acc = 0.892857, train.medium.acc = 0.613487, train.low.acc = 0.733314, test.high.acc = 0.820000, test.medium.acc = 0.580488, test.low.acc = 0.731274
c = 3, sigma = 0.023, train.acc = 0.726532, test.acc = 0.722671, train.high.acc = 0.894118, train.medium.acc = 0.616883, train.low.acc = 0.734111, test.high.acc = 0.820000, test.medium.acc = 0.583732, test.low.acc = 0.732019
c = 3, sigma = 0.024, train.acc = 0.727696, test.acc = 0.723374, train.high.acc = 0.894118, train.medium.acc = 0.619718, train.low.acc = 0.735521, test.high.acc = 0.820000, test.medium.acc = 0.586047, test.low.acc = 0.732946
c = 3, sigma = 0.025, train.acc = 0.728213, test.acc = 0.723726, train.high.acc = 0.894118, train.medium.acc = 0.619632, train.low.acc = 0.736316, test.high.acc = 0.820000, test.medium.acc = 0.581081, test.low.acc = 0.734162
c = 3, sigma = 0.026, train.acc = 0.728860, test.acc = 0.723726, train.high.acc = 0.894118, train.medium.acc = 0.623853, train.low.acc = 0.736669, test.high.acc = 0.816327, test.medium.acc = 0.577778, test.low.acc = 0.734734
c = 3, sigma = 0.027, train.acc = 0.729635, test.acc = 0.725132, train.high.acc = 0.895349, train.medium.acc = 0.624071, train.low.acc = 0.737778, test.high.acc = 0.816327, test.medium.acc = 0.581897, test.low.acc = 0.736349
c = 3, sigma = 0.028, train.acc = 0.730411, test.acc = 0.725132, train.high.acc = 0.895349, train.medium.acc = 0.629851, train.low.acc = 0.738034, test.high.acc = 0.816327, test.medium.acc = 0.579399, test.low.acc = 0.736637
c = 3, sigma = 0.029, train.acc = 0.730411, test.acc = 0.725483, train.high.acc = 0.895349, train.medium.acc = 0.629851, train.low.acc = 0.738034, test.high.acc = 0.816327, test.medium.acc = 0.578723, test.low.acc = 0.737212
c = 3, sigma = 0.03, train.acc = 0.730540, test.acc = 0.725483, train.high.acc = 0.896552, train.medium.acc = 0.626100, train.low.acc = 0.738693, test.high.acc = 0.816327, test.medium.acc = 0.578723, test.low.acc = 0.737212
c = 3, sigma = 0.031, train.acc = 0.730411, test.acc = 0.724077, train.high.acc = 0.896552, train.medium.acc = 0.622478, train.low.acc = 0.739105, test.high.acc = 0.816327, test.medium.acc = 0.567227, test.low.acc = 0.736904
c = 3, sigma = 0.032, train.acc = 0.731316, test.acc = 0.725132, train.high.acc = 0.896552, train.medium.acc = 0.625532, train.low.acc = 0.739988, test.high.acc = 0.816327, test.medium.acc = 0.572614, test.low.acc = 0.737769
c = 3, sigma = 0.033, train.acc = 0.731963, test.acc = 0.725483, train.high.acc = 0.896552, train.medium.acc = 0.628169, train.low.acc = 0.740522, test.high.acc = 0.800000, test.medium.acc = 0.574380, test.low.acc = 0.738347
c = 3, sigma = 0.034, train.acc = 0.732092, test.acc = 0.725483, train.high.acc = 0.887640, train.medium.acc = 0.628692, train.low.acc = 0.740698, test.high.acc = 0.800000, test.medium.acc = 0.572016, test.low.acc = 0.738636
c = 3, sigma = 0.035, train.acc = 0.732480, test.acc = 0.725483, train.high.acc = 0.887640, train.medium.acc = 0.629734, train.low.acc = 0.741056, test.high.acc = 0.800000, test.medium.acc = 0.571429, test.low.acc = 0.738824
c = 3, sigma = 0.036, train.acc = 0.733385, test.acc = 0.726889, train.high.acc = 0.887640, train.medium.acc = 0.633566, train.low.acc = 0.741703, test.high.acc = 0.800000, test.medium.acc = 0.578947, test.low.acc = 0.739796
c = 3, sigma = 0.037, train.acc = 0.732997, test.acc = 0.726889, train.high.acc = 0.887640, train.medium.acc = 0.630769, train.low.acc = 0.741558, test.high.acc = 0.800000, test.medium.acc = 0.576000, test.low.acc = 0.740275
c = 3, sigma = 0.038, train.acc = 0.733126, test.acc = 0.727944, train.high.acc = 0.887640, train.medium.acc = 0.630194, train.low.acc = 0.741875, test.high.acc = 0.803922, test.medium.acc = 0.581673, test.low.acc = 0.740857
c = 3, sigma = 0.039, train.acc = 0.733385, test.acc = 0.727592, train.high.acc = 0.869565, train.medium.acc = 0.632312, train.low.acc = 0.742057, test.high.acc = 0.803922, test.medium.acc = 0.580000, test.low.acc = 0.740566
c = 3, sigma = 0.04, train.acc = 0.733773, test.acc = 0.728295, train.high.acc = 0.869565, train.medium.acc = 0.632231, train.low.acc = 0.742626, test.high.acc = 0.796296, test.medium.acc = 0.583333, test.low.acc = 0.741237
c = 3, sigma = 0.041, train.acc = 0.734678, test.acc = 0.728647, train.high.acc = 0.851064, train.medium.acc = 0.636612, train.low.acc = 0.743486, test.high.acc = 0.800000, test.medium.acc = 0.584314, test.low.acc = 0.741617
c = 3, sigma = 0.042, train.acc = 0.734419, test.acc = 0.729701, train.high.acc = 0.851064, train.medium.acc = 0.635616, train.low.acc = 0.743271, test.high.acc = 0.800000, test.medium.acc = 0.589147, test.low.acc = 0.742496
c = 3, sigma = 0.043, train.acc = 0.734937, test.acc = 0.730053, train.high.acc = 0.860215, train.medium.acc = 0.636735, train.low.acc = 0.743701, test.high.acc = 0.803571, test.medium.acc = 0.591440, test.low.acc = 0.742496
c = 3, sigma = 0.044, train.acc = 0.735195, test.acc = 0.730404, train.high.acc = 0.861702, train.medium.acc = 0.637228, train.low.acc = 0.743917, test.high.acc = 0.807018, test.medium.acc = 0.593750, test.low.acc = 0.742496
c = 3, sigma = 0.045, train.acc = 0.735325, test.acc = 0.730756, train.high.acc = 0.863158, train.medium.acc = 0.637720, train.low.acc = 0.743987, test.high.acc = 0.807018, test.medium.acc = 0.595331, test.low.acc = 0.742789
c = 3, sigma = 0.046, train.acc = 0.735454, test.acc = 0.730756, train.high.acc = 0.863158, train.medium.acc = 0.637466, train.low.acc = 0.744237, test.high.acc = 0.807018, test.medium.acc = 0.594595, test.low.acc = 0.742981
c = 3, sigma = 0.047, train.acc = 0.735971, test.acc = 0.731107, train.high.acc = 0.863158, train.medium.acc = 0.637701, train.low.acc = 0.744885, test.high.acc = 0.807018, test.medium.acc = 0.596154, test.low.acc = 0.743275
c = 3, sigma = 0.048, train.acc = 0.735971, test.acc = 0.730404, train.high.acc = 0.863158, train.medium.acc = 0.637333, train.low.acc = 0.744956, test.high.acc = 0.793103, test.medium.acc = 0.592308, test.low.acc = 0.743174
c = 3, sigma = 0.049, train.acc = 0.736230, test.acc = 0.732162, train.high.acc = 0.863158, train.medium.acc = 0.637086, train.low.acc = 0.745352, test.high.acc = 0.793103, test.medium.acc = 0.599251, test.low.acc = 0.744841
c = 3, sigma = 0.05, train.acc = 0.736488, test.acc = 0.732513, train.high.acc = 0.863158, train.medium.acc = 0.637319, train.low.acc = 0.745711, test.high.acc = 0.793103, test.medium.acc = 0.598513, test.low.acc = 0.745433
c = 3, sigma = 0.051, train.acc = 0.736488, test.acc = 0.732513, train.high.acc = 0.863158, train.medium.acc = 0.638522, train.low.acc = 0.745531, test.high.acc = 0.793103, test.medium.acc = 0.598513, test.low.acc = 0.745433
c = 3, sigma = 0.052, train.acc = 0.737005, test.acc = 0.732865, train.high.acc = 0.863158, train.medium.acc = 0.640316, train.low.acc = 0.745930, test.high.acc = 0.793103, test.medium.acc = 0.600000, test.low.acc = 0.745729
c = 3, sigma = 0.053, train.acc = 0.736876, test.acc = 0.733216, train.high.acc = 0.863158, train.medium.acc = 0.639108, train.low.acc = 0.745965, test.high.acc = 0.793103, test.medium.acc = 0.601476, test.low.acc = 0.746025
c = 3, sigma = 0.054, train.acc = 0.737264, test.acc = 0.732865, train.high.acc = 0.863158, train.medium.acc = 0.640891, train.low.acc = 0.746219, test.high.acc = 0.793103, test.medium.acc = 0.600000, test.low.acc = 0.745729
c = 3, sigma = 0.055, train.acc = 0.737393, test.acc = 0.732513, train.high.acc = 0.863158, train.medium.acc = 0.640891, train.low.acc = 0.746364, test.high.acc = 0.779661, test.medium.acc = 0.597786, test.low.acc = 0.745924
c = 3, sigma = 0.056, train.acc = 0.737652, test.acc = 0.732865, train.high.acc = 0.873684, train.medium.acc = 0.641460, train.low.acc = 0.746508, test.high.acc = 0.807018, test.medium.acc = 0.596364, test.low.acc = 0.746120
c = 3, sigma = 0.057, train.acc = 0.737911, test.acc = 0.732865, train.high.acc = 0.873684, train.medium.acc = 0.643137, train.low.acc = 0.746581, test.high.acc = 0.807018, test.medium.acc = 0.595668, test.low.acc = 0.746316
c = 3, sigma = 0.058, train.acc = 0.737781, test.acc = 0.733919, train.high.acc = 0.873684, train.medium.acc = 0.639896, train.low.acc = 0.746905, test.high.acc = 0.810345, test.medium.acc = 0.600719, test.low.acc = 0.746911
c = 3, sigma = 0.059, train.acc = 0.737911, test.acc = 0.733568, train.high.acc = 0.873684, train.medium.acc = 0.640362, train.low.acc = 0.747014, test.high.acc = 0.796610, test.medium.acc = 0.599278, test.low.acc = 0.746911
c = 3, sigma = 0.06, train.acc = 0.737911, test.acc = 0.733919, train.high.acc = 0.875000, train.medium.acc = 0.639896, train.low.acc = 0.747014, test.high.acc = 0.796610, test.medium.acc = 0.601449, test.low.acc = 0.747012
c = 3, sigma = 0.061, train.acc = 0.738428, test.acc = 0.733568, train.high.acc = 0.875000, train.medium.acc = 0.641753, train.low.acc = 0.747450, test.high.acc = 0.793103, test.medium.acc = 0.598566, test.low.acc = 0.747209
c = 3, sigma = 0.062, train.acc = 0.738557, test.acc = 0.734271, train.high.acc = 0.875000, train.medium.acc = 0.640665, train.low.acc = 0.747812, test.high.acc = 0.793103, test.medium.acc = 0.601423, test.low.acc = 0.747805
c = 3, sigma = 0.063, train.acc = 0.739204, test.acc = 0.733919, train.high.acc = 0.876289, train.medium.acc = 0.643312, train.low.acc = 0.748249, test.high.acc = 0.779661, test.medium.acc = 0.600000, test.low.acc = 0.747805
c = 3, sigma = 0.064, train.acc = 0.739074, test.acc = 0.733919, train.high.acc = 0.876289, train.medium.acc = 0.642225, train.low.acc = 0.748320, test.high.acc = 0.779661, test.medium.acc = 0.599291, test.low.acc = 0.748003
c = 3, sigma = 0.065, train.acc = 0.739333, test.acc = 0.734271, train.high.acc = 0.876289, train.medium.acc = 0.643127, train.low.acc = 0.748539, test.high.acc = 0.779661, test.medium.acc = 0.598592, test.low.acc = 0.748601
c = 3, sigma = 0.066, train.acc = 0.739074, test.acc = 0.735677, train.high.acc = 0.876289, train.medium.acc = 0.641509, train.low.acc = 0.748465, test.high.acc = 0.786885, test.medium.acc = 0.603509, test.low.acc = 0.749500
c = 3, sigma = 0.067, train.acc = 0.739333, test.acc = 0.734974, train.high.acc = 0.876289, train.medium.acc = 0.641604, train.low.acc = 0.748794, test.high.acc = 0.786885, test.medium.acc = 0.597222, test.low.acc = 0.749599
c = 3, sigma = 0.068, train.acc = 0.739204, test.acc = 0.734622, train.high.acc = 0.867347, train.medium.acc = 0.641154, train.low.acc = 0.748794, test.high.acc = 0.786885, test.medium.acc = 0.595156, test.low.acc = 0.749499
c = 3, sigma = 0.069, train.acc = 0.739333, test.acc = 0.734622, train.high.acc = 0.868687, train.medium.acc = 0.640704, train.low.acc = 0.748940, test.high.acc = 0.786885, test.medium.acc = 0.595156, test.low.acc = 0.749499
c = 3, sigma = 0.07, train.acc = 0.740367, test.acc = 0.734622, train.high.acc = 0.870000, train.medium.acc = 0.643564, train.low.acc = 0.749927, test.high.acc = 0.786885, test.medium.acc = 0.594502, test.low.acc = 0.749699
c = 3, sigma = 0.071, train.acc = 0.739979, test.acc = 0.734271, train.high.acc = 0.870000, train.medium.acc = 0.639606, train.low.acc = 0.750037, test.high.acc = 0.786885, test.medium.acc = 0.593103, test.low.acc = 0.749399
c = 3, sigma = 0.072, train.acc = 0.740367, test.acc = 0.734622, train.high.acc = 0.878788, train.medium.acc = 0.639364, train.low.acc = 0.750477, test.high.acc = 0.786885, test.medium.acc = 0.593857, test.low.acc = 0.749900
c = 3, sigma = 0.073, train.acc = 0.740497, test.acc = 0.734271, train.high.acc = 0.880000, train.medium.acc = 0.640587, train.low.acc = 0.750440, test.high.acc = 0.783333, test.medium.acc = 0.591837, test.low.acc = 0.749900
c = 3, sigma = 0.074, train.acc = 0.741014, test.acc = 0.734271, train.high.acc = 0.880000, train.medium.acc = 0.643819, train.low.acc = 0.750623, test.high.acc = 0.783333, test.medium.acc = 0.591837, test.low.acc = 0.749900
c = 3, sigma = 0.075, train.acc = 0.741660, test.acc = 0.734622, train.high.acc = 0.881188, train.medium.acc = 0.647420, train.low.acc = 0.750843, test.high.acc = 0.783333, test.medium.acc = 0.593857, test.low.acc = 0.750000
c = 3, sigma = 0.076, train.acc = 0.741919, test.acc = 0.734974, train.high.acc = 0.882353, train.medium.acc = 0.649015, train.low.acc = 0.750880, test.high.acc = 0.783333, test.medium.acc = 0.595238, test.low.acc = 0.750301
c = 3, sigma = 0.077, train.acc = 0.742048, test.acc = 0.734974, train.high.acc = 0.882353, train.medium.acc = 0.647491, train.low.acc = 0.751284, test.high.acc = 0.783333, test.medium.acc = 0.593220, test.low.acc = 0.750602
c = 3, sigma = 0.078, train.acc = 0.742177, test.acc = 0.734974, train.high.acc = 0.882353, train.medium.acc = 0.646416, train.low.acc = 0.751652, test.high.acc = 0.783333, test.medium.acc = 0.592593, test.low.acc = 0.750804
c = 3, sigma = 0.079, train.acc = 0.742307, test.acc = 0.734622, train.high.acc = 0.882353, train.medium.acc = 0.645707, train.low.acc = 0.751947, test.high.acc = 0.783333, test.medium.acc = 0.589226, test.low.acc = 0.750804
c = 3, sigma = 0.08, train.acc = 0.742695, test.acc = 0.734271, train.high.acc = 0.883495, train.medium.acc = 0.645858, train.low.acc = 0.752427, test.high.acc = 0.783333, test.medium.acc = 0.587248, test.low.acc = 0.750704
c = 3, sigma = 0.081, train.acc = 0.742695, test.acc = 0.734271, train.high.acc = 0.875000, train.medium.acc = 0.645161, train.low.acc = 0.752687, test.high.acc = 0.783333, test.medium.acc = 0.587248, test.low.acc = 0.750704
c = 3, sigma = 0.082, train.acc = 0.742953, test.acc = 0.734271, train.high.acc = 0.875000, train.medium.acc = 0.645585, train.low.acc = 0.752945, test.high.acc = 0.783333, test.medium.acc = 0.587248, test.low.acc = 0.750704
c = 3, sigma = 0.083, train.acc = 0.742695, test.acc = 0.734974, train.high.acc = 0.875000, train.medium.acc = 0.644048, train.low.acc = 0.752872, test.high.acc = 0.770492, test.medium.acc = 0.590604, test.low.acc = 0.751408
c = 3, sigma = 0.084, train.acc = 0.742824, test.acc = 0.735325, train.high.acc = 0.883495, train.medium.acc = 0.645238, train.low.acc = 0.752761, test.high.acc = 0.770492, test.medium.acc = 0.592593, test.low.acc = 0.751508
c = 3, sigma = 0.085, train.acc = 0.742824, test.acc = 0.734622, train.high.acc = 0.883495, train.medium.acc = 0.644893, train.low.acc = 0.752835, test.high.acc = 0.770492, test.medium.acc = 0.588629, test.low.acc = 0.751308
c = 3, sigma = 0.086, train.acc = 0.743212, test.acc = 0.734622, train.high.acc = 0.892157, train.medium.acc = 0.646501, train.low.acc = 0.752983, test.high.acc = 0.770492, test.medium.acc = 0.589226, test.low.acc = 0.751106
c = 3, sigma = 0.087, train.acc = 0.743212, test.acc = 0.734622, train.high.acc = 0.892157, train.medium.acc = 0.646501, train.low.acc = 0.752983, test.high.acc = 0.770492, test.medium.acc = 0.589226, test.low.acc = 0.751106
c = 3, sigma = 0.088, train.acc = 0.743212, test.acc = 0.734622, train.high.acc = 0.892157, train.medium.acc = 0.646154, train.low.acc = 0.753057, test.high.acc = 0.770492, test.medium.acc = 0.587248, test.low.acc = 0.751408
c = 3, sigma = 0.089, train.acc = 0.743212, test.acc = 0.734271, train.high.acc = 0.892157, train.medium.acc = 0.646154, train.low.acc = 0.753057, test.high.acc = 0.770492, test.medium.acc = 0.585284, test.low.acc = 0.751308
c = 3, sigma = 0.09, train.acc = 0.743470, test.acc = 0.734271, train.high.acc = 0.893204, train.medium.acc = 0.646572, train.low.acc = 0.753279, test.high.acc = 0.770492, test.medium.acc = 0.585284, test.low.acc = 0.751308
c = 3, sigma = 0.091, train.acc = 0.743212, test.acc = 0.734271, train.high.acc = 0.893204, train.medium.acc = 0.645735, train.low.acc = 0.753057, test.high.acc = 0.770492, test.medium.acc = 0.585284, test.low.acc = 0.751308
c = 3, sigma = 0.092, train.acc = 0.743470, test.acc = 0.733919, train.high.acc = 0.893204, train.medium.acc = 0.646572, train.low.acc = 0.753279, test.high.acc = 0.774194, test.medium.acc = 0.583333, test.low.acc = 0.751108
c = 3, sigma = 0.093, train.acc = 0.743470, test.acc = 0.734271, train.high.acc = 0.893204, train.medium.acc = 0.647337, train.low.acc = 0.753168, test.high.acc = 0.774194, test.medium.acc = 0.584718, test.low.acc = 0.751410
c = 3, sigma = 0.094, train.acc = 0.743600, test.acc = 0.734271, train.high.acc = 0.893204, train.medium.acc = 0.647406, train.low.acc = 0.753354, test.high.acc = 0.786885, test.medium.acc = 0.584158, test.low.acc = 0.751310
c = 3, sigma = 0.095, train.acc = 0.743341, test.acc = 0.733919, train.high.acc = 0.893204, train.medium.acc = 0.646643, train.low.acc = 0.753170, test.high.acc = 0.774194, test.medium.acc = 0.582781, test.low.acc = 0.751310
c = 3, sigma = 0.096, train.acc = 0.742953, test.acc = 0.733919, train.high.acc = 0.893204, train.medium.acc = 0.644366, train.low.acc = 0.753061, test.high.acc = 0.774194, test.medium.acc = 0.582781, test.low.acc = 0.751310
c = 3, sigma = 0.097, train.acc = 0.742436, test.acc = 0.733216, train.high.acc = 0.893204, train.medium.acc = 0.641686, train.low.acc = 0.752840, test.high.acc = 0.774194, test.medium.acc = 0.579470, test.low.acc = 0.750907
c = 3, sigma = 0.098, train.acc = 0.742177, test.acc = 0.732162, train.high.acc = 0.893204, train.medium.acc = 0.640187, train.low.acc = 0.752768, test.high.acc = 0.774194, test.medium.acc = 0.574257, test.low.acc = 0.750403
c = 3, sigma = 0.099, train.acc = 0.742824, test.acc = 0.731459, train.high.acc = 0.903846, train.medium.acc = 0.642191, train.low.acc = 0.753101, test.high.acc = 0.774194, test.medium.acc = 0.570957, test.low.acc = 0.750000
c = 3, sigma = 0.1, train.acc = 0.743212, test.acc = 0.731810, train.high.acc = 0.904762, train.medium.acc = 0.644107, train.low.acc = 0.753249, test.high.acc = 0.777778, test.medium.acc = 0.572848, test.low.acc = 0.750000
c = 4, sigma = 0.001, train.acc = 0.693044, test.acc = 0.695606, train.high.acc = 0.833333, train.medium.acc = NaN, train.low.acc = 0.691725, test.high.acc = 0.830189, test.medium.acc = NaN, test.low.acc = 0.693052
c = 4, sigma = 0.002, train.acc = 0.692527, test.acc = 0.695958, train.high.acc = 0.846154, train.medium.acc = 0.333333, train.low.acc = 0.691364, test.high.acc = 0.857143, test.medium.acc = 1.000000, test.low.acc = 0.692803
c = 4, sigma = 0.003, train.acc = 0.693561, test.acc = 0.699473, train.high.acc = 0.893939, train.medium.acc = 0.344828, train.low.acc = 0.693154, test.high.acc = 0.860000, test.medium.acc = 0.631579, test.low.acc = 0.697046
c = 4, sigma = 0.004, train.acc = 0.694725, test.acc = 0.700879, train.high.acc = 0.898551, train.medium.acc = 0.426230, train.low.acc = 0.695029, test.high.acc = 0.875000, test.medium.acc = 0.545455, test.low.acc = 0.699711
c = 4, sigma = 0.005, train.acc = 0.696664, test.acc = 0.705097, train.high.acc = 0.900000, train.medium.acc = 0.463636, train.low.acc = 0.698173, test.high.acc = 0.877551, test.medium.acc = 0.584906, test.low.acc = 0.704338
c = 4, sigma = 0.006, train.acc = 0.702224, test.acc = 0.708260, train.high.acc = 0.913043, train.medium.acc = 0.540404, train.low.acc = 0.704567, test.high.acc = 0.875000, test.medium.acc = 0.564706, test.low.acc = 0.709808
c = 4, sigma = 0.007, train.acc = 0.705456, test.acc = 0.710369, train.high.acc = 0.906667, train.medium.acc = 0.561983, train.low.acc = 0.708103, test.high.acc = 0.843137, test.medium.acc = 0.572917, test.low.acc = 0.712750
c = 4, sigma = 0.008, train.acc = 0.710111, test.acc = 0.715290, train.high.acc = 0.918919, train.medium.acc = 0.569733, train.low.acc = 0.714461, test.high.acc = 0.846154, test.medium.acc = 0.605042, test.low.acc = 0.717651
c = 4, sigma = 0.009, train.acc = 0.713732, test.acc = 0.716344, train.high.acc = 0.918919, train.medium.acc = 0.577017, train.low.acc = 0.719349, test.high.acc = 0.846154, test.medium.acc = 0.595745, test.low.acc = 0.720211
c = 4, sigma = 0.01, train.acc = 0.716059, test.acc = 0.718805, train.high.acc = 0.906667, train.medium.acc = 0.584270, train.low.acc = 0.722207, test.high.acc = 0.846154, test.medium.acc = 0.602564, test.low.acc = 0.723170
c = 4, sigma = 0.011, train.acc = 0.718128, test.acc = 0.721265, train.high.acc = 0.918919, train.medium.acc = 0.586957, train.low.acc = 0.725328, test.high.acc = 0.846154, test.medium.acc = 0.611765, test.low.acc = 0.725886
c = 4, sigma = 0.012, train.acc = 0.719550, test.acc = 0.721265, train.high.acc = 0.909091, train.medium.acc = 0.591682, train.low.acc = 0.726992, test.high.acc = 0.846154, test.medium.acc = 0.602273, test.low.acc = 0.726786
c = 4, sigma = 0.013, train.acc = 0.720714, test.acc = 0.721617, train.high.acc = 0.907895, train.medium.acc = 0.596330, train.low.acc = 0.728244, test.high.acc = 0.846154, test.medium.acc = 0.596685, test.low.acc = 0.727795
c = 4, sigma = 0.014, train.acc = 0.721360, test.acc = 0.722671, train.high.acc = 0.897436, train.medium.acc = 0.596460, train.low.acc = 0.729375, test.high.acc = 0.846154, test.medium.acc = 0.602151, test.low.acc = 0.728807
c = 4, sigma = 0.015, train.acc = 0.722007, test.acc = 0.721968, train.high.acc = 0.910256, train.medium.acc = 0.598949, train.low.acc = 0.729852, test.high.acc = 0.843137, test.medium.acc = 0.594737, test.low.acc = 0.728879
c = 4, sigma = 0.016, train.acc = 0.723170, test.acc = 0.722320, train.high.acc = 0.911392, train.medium.acc = 0.604491, train.low.acc = 0.730780, test.high.acc = 0.843137, test.medium.acc = 0.600000, test.low.acc = 0.728879
c = 4, sigma = 0.017, train.acc = 0.723946, test.acc = 0.721968, train.high.acc = 0.900000, train.medium.acc = 0.607143, train.low.acc = 0.731673, test.high.acc = 0.826923, test.medium.acc = 0.596859, test.low.acc = 0.729055
c = 4, sigma = 0.018, train.acc = 0.724593, test.acc = 0.721968, train.high.acc = 0.903614, train.medium.acc = 0.611205, train.low.acc = 0.731946, test.high.acc = 0.820000, test.medium.acc = 0.591837, test.low.acc = 0.729896
c = 4, sigma = 0.019, train.acc = 0.725498, test.acc = 0.722671, train.high.acc = 0.903614, train.medium.acc = 0.612850, train.low.acc = 0.733106, test.high.acc = 0.820000, test.medium.acc = 0.588235, test.low.acc = 0.731378
c = 4, sigma = 0.02, train.acc = 0.726403, test.acc = 0.723374, train.high.acc = 0.892857, train.medium.acc = 0.615509, train.low.acc = 0.734177, test.high.acc = 0.820000, test.medium.acc = 0.590476, test.low.acc = 0.732302
c = 4, sigma = 0.021, train.acc = 0.727437, test.acc = 0.723726, train.high.acc = 0.894118, train.medium.acc = 0.617418, train.low.acc = 0.735512, test.high.acc = 0.820000, test.medium.acc = 0.590698, test.low.acc = 0.732946
c = 4, sigma = 0.022, train.acc = 0.728084, test.acc = 0.724780, train.high.acc = 0.894118, train.medium.acc = 0.619414, train.low.acc = 0.736143, test.high.acc = 0.820000, test.medium.acc = 0.590090, test.low.acc = 0.734551
c = 4, sigma = 0.023, train.acc = 0.728601, test.acc = 0.724429, train.high.acc = 0.894118, train.medium.acc = 0.623077, train.low.acc = 0.736391, test.high.acc = 0.820000, test.medium.acc = 0.587444, test.low.acc = 0.734448
c = 4, sigma = 0.024, train.acc = 0.729894, test.acc = 0.725132, train.high.acc = 0.894118, train.medium.acc = 0.624815, train.low.acc = 0.738095, test.high.acc = 0.820000, test.medium.acc = 0.585153, test.low.acc = 0.735776
c = 4, sigma = 0.025, train.acc = 0.730282, test.acc = 0.724780, train.high.acc = 0.895349, train.medium.acc = 0.627596, train.low.acc = 0.738170, test.high.acc = 0.820000, test.medium.acc = 0.580786, test.low.acc = 0.735776
c = 4, sigma = 0.026, train.acc = 0.730153, test.acc = 0.724780, train.high.acc = 0.895349, train.medium.acc = 0.626667, train.low.acc = 0.738133, test.high.acc = 0.816327, test.medium.acc = 0.577586, test.low.acc = 0.736349
c = 4, sigma = 0.027, train.acc = 0.730023, test.acc = 0.725132, train.high.acc = 0.896552, train.medium.acc = 0.622807, train.low.acc = 0.738475, test.high.acc = 0.816327, test.medium.acc = 0.573840, test.low.acc = 0.737397
c = 4, sigma = 0.028, train.acc = 0.730153, test.acc = 0.724429, train.high.acc = 0.896552, train.medium.acc = 0.621739, train.low.acc = 0.738824, test.high.acc = 0.816327, test.medium.acc = 0.569038, test.low.acc = 0.737192
c = 4, sigma = 0.029, train.acc = 0.731833, test.acc = 0.724429, train.high.acc = 0.896552, train.medium.acc = 0.628734, train.low.acc = 0.740207, test.high.acc = 0.800000, test.medium.acc = 0.569038, test.low.acc = 0.737480
c = 4, sigma = 0.03, train.acc = 0.731963, test.acc = 0.725132, train.high.acc = 0.896552, train.medium.acc = 0.628531, train.low.acc = 0.740453, test.high.acc = 0.784314, test.medium.acc = 0.572614, test.low.acc = 0.738347
c = 4, sigma = 0.031, train.acc = 0.732092, test.acc = 0.725835, train.high.acc = 0.896552, train.medium.acc = 0.629420, train.low.acc = 0.740490, test.high.acc = 0.800000, test.medium.acc = 0.574380, test.low.acc = 0.738739
c = 4, sigma = 0.032, train.acc = 0.732739, test.acc = 0.727241, train.high.acc = 0.886364, train.medium.acc = 0.633523, train.low.acc = 0.740853, test.high.acc = 0.803922, test.medium.acc = 0.581967, test.low.acc = 0.739608
c = 4, sigma = 0.033, train.acc = 0.732997, test.acc = 0.727241, train.high.acc = 0.887640, train.medium.acc = 0.632394, train.low.acc = 0.741312, test.high.acc = 0.807692, test.medium.acc = 0.579592, test.low.acc = 0.739796
c = 4, sigma = 0.034, train.acc = 0.732868, test.acc = 0.727592, train.high.acc = 0.869565, train.medium.acc = 0.628294, train.low.acc = 0.741945, test.high.acc = 0.792453, test.medium.acc = 0.580645, test.low.acc = 0.740566
c = 4, sigma = 0.035, train.acc = 0.732609, test.acc = 0.728647, train.high.acc = 0.842105, train.medium.acc = 0.628134, train.low.acc = 0.741945, test.high.acc = 0.803571, test.medium.acc = 0.587755, test.low.acc = 0.740566
c = 4, sigma = 0.036, train.acc = 0.733385, test.acc = 0.728295, train.high.acc = 0.842105, train.medium.acc = 0.630854, train.low.acc = 0.742659, test.high.acc = 0.803571, test.medium.acc = 0.584000, test.low.acc = 0.740843
c = 4, sigma = 0.037, train.acc = 0.734161, test.acc = 0.728647, train.high.acc = 0.851064, train.medium.acc = 0.634247, train.low.acc = 0.743126, test.high.acc = 0.803571, test.medium.acc = 0.585657, test.low.acc = 0.741135
